@ Raw Phidget data, non zeroed, avg constant, then zeroed.
X Axis, Y Axis, Z Axis, X Avg, Y Avg, Z Avg, X Zeroed, Y Zeroed, Z Zeroed
24.3311,23.6966,7.91479,-0.225902,0.0424094,-0.25949,24.3311,23.6966,7.91479,
23.5254,6.23383,1.76816,-0.225902,0.0424094,-0.25949,23.5254,6.23383,1.76816,
20.5092,22.0651,-17.1851,-0.225902,0.0424094,-0.25949,20.5092,22.0651,-17.1851,
12.5633,28.0572,-23.8115,-0.225902,0.0424094,-0.25949,12.5633,28.0572,-23.8115,
-5.15625,22.5234,-14.0614,-0.225902,0.0424094,-0.25949,-5.15625,22.5234,-14.0614,
-2.71912,11.4505,-5.06627,-0.225902,0.0424094,-0.25949,-2.71912,11.4505,-5.06627,
0.68481,8.31848,2.20768,-0.225902,0.0424094,-0.25949,0.68481,8.31848,2.20768,
-0.23666,6.36978,3.54974,-0.225902,0.0424094,-0.25949,-0.23666,6.36978,3.54974,
2.92557,-7.27112,12.2731,-0.225902,0.0424094,-0.25949,2.92557,-7.27112,12.2731,
4.00818,-2.17026,19.5638,-0.225902,0.0424094,-0.25949,4.00818,-2.17026,19.5638,
5.37781,6.23886,17.2052,-0.225902,0.0424094,-0.25949,5.37781,6.23886,17.2052,
-2.92456,3.50464,4.31874,-0.225902,0.0424094,-0.25949,-2.92456,3.50464,4.31874,
-2.27097,-10.8211,-3.36185,-0.225902,0.0424094,-0.25949,-2.27097,-10.8211,-3.36185,
-2.56805,-18.0922,-5.42862,-0.225902,0.0424094,-0.25949,-2.56805,-18.0922,-5.42862,
-0.82581,-1.47537,-1.86546,-0.225902,0.0424094,-0.25949,-0.82581,-1.47537,-1.86546,
-0.07553,5.23178,-0.9126,-0.225902,0.0424094,-0.25949,-0.07553,5.23178,-0.9126,
-0.61432,1.39984,-1.52324,-0.225902,0.0424094,-0.25949,-0.61432,1.39984,-1.52324,
-0.8963,1.15311,-2.05335,-0.225902,0.0424094,-0.25949,-0.8963,1.15311,-2.05335,
-1.57104,-1.12793,-4.59655,-0.225902,0.0424094,-0.25949,-1.57104,-1.12793,-4.59655,
-1.56097,-1.72714,-4.25432,-0.225902,0.0424094,-0.25949,-1.56097,-1.72714,-4.25432,
-0.81573,1.00708,-1.61047,-0.225902,0.0424094,-0.25949,-0.81573,1.00708,-1.61047,
-0.82581,-0.74524,-1.22798,-0.225902,0.0424094,-0.25949,-0.82581,-0.74524,-1.22798,
-1.89835,-1.68686,-3.36185,-0.225902,0.0424094,-0.25949,-1.89835,-1.68686,-3.36185,
-2.29111,4.59732,-4.53615,-0.225902,0.0424094,-0.25949,-2.29111,4.59732,-4.53615,
-3.11792,4.93066,-7.33032,-0.225902,0.0424094,-0.25949,-3.11792,4.93066,-7.33032,
-5.16129,3.22266,-11.1055,-0.225902,0.0424094,-0.25949,-5.16129,3.22266,-11.1055,
-1.33942,0.83084,-2.57004,-0.225902,0.0424094,-0.25949,-1.33942,0.83084,-2.57004,
-0.55389,-0.0705,-0.65761,-0.225902,0.0424094,-0.25949,-0.55389,-0.0705,-0.65761,
-3.69598,0.33737,-8.72002,-0.225902,0.0424094,-0.25949,-3.69598,0.33737,-8.72002,
-2.90543,-1.00204,-5.36823,-0.225902,0.0424094,-0.25949,-2.90543,-1.00204,-5.36823,
-1.05743,0.32227,-2.40564,-0.225902,0.0424094,-0.25949,-1.05743,0.32227,-2.40564,
-0.49347,0.27191,-1.22798,-0.225902,0.0424094,-0.25949,-0.49347,0.27191,-1.22798,
-1.05743,1.65665,-2.24124,-0.225902,0.0424094,-0.25949,-1.05743,1.65665,-2.24124,
-0.8812,2.08466,-1.15081,-0.225902,0.0424094,-0.25949,-0.8812,2.08466,-1.15081,
-0.47836,0.24673,-0.5838,-0.225902,0.0424094,-0.25949,-0.47836,0.24673,-0.5838,
-13.7265,8.535,-16.0946,-0.225902,0.0424094,-0.25949,-13.7265,8.535,-16.0946,
-29.6081,-1.80771,-33.3233,-0.225902,0.0424094,-0.25949,-29.6081,-1.80771,-33.3233,
6.7424,19.8747,-26.2339,-0.225902,0.0424094,-0.25949,6.7424,19.8747,-26.2339,
34.9205,142.059,-0.00336,-0.225902,0.0424094,-0.25949,34.9205,142.059,-0.00336,
-19.5817,-54.902,5.81111,-0.225902,0.0424094,-0.25949,-19.5817,-54.902,5.81111,
5.22171,37.8461,-1.31522,-0.225902,0.0424094,-0.25949,5.22171,37.8461,-1.31522,
-3.91754,7.53296,-0.27177,-0.225902,0.0424094,-0.25949,-3.91754,7.53296,-0.27177,
-1.33942,-26.3402,-2.13723,-0.225902,0.0424094,-0.25949,-1.33942,-26.3402,-2.13723,
-0.92651,0.22659,-1.47291,-0.225902,0.0424094,-0.25949,-0.92651,0.22659,-1.47291,
-1.2941,0.83084,-2.64721,-0.225902,0.0424094,-0.25949,-1.2941,0.83084,-2.64721,
-0.8812,0.51361,-1.74803,-0.225902,0.0424094,-0.25949,-0.8812,0.51361,-1.74803,
-2.17932,4.76147,-5.27965,-0.225902,0.0424094,-0.25949,-2.17932,4.76147,-5.27965,
-4.16428,10.9117,-11.3102,-0.225902,0.0424094,-0.25949,-4.16428,10.9117,-11.3102,
-6.29425,13.4949,-13.2629,-0.225902,0.0424094,-0.25949,-6.29425,13.4949,-13.2629,
-5.89645,5.14114,-14.568,-0.225902,0.0424094,-0.25949,-5.89645,5.14114,-14.568,
-3.64563,-8.02643,-14.2124,-0.225902,0.0424094,-0.25949,-3.64563,-8.02643,-14.2124,
-1.82785,-1.40991,-13.9775,-0.225902,0.0424094,-0.25949,-1.82785,-1.40991,-13.9775,
-7.08179,-8.65283,-9.91512,-0.225902,0.0424094,-0.25949,-7.08179,-8.65283,-9.91512,
-7.47253,-15.932,-10.3439,-0.225902,0.0424094,-0.25949,-7.47253,-15.932,-10.3439,
-8.67096,2.38174,-11.5182,-0.225902,0.0424094,-0.25949,-8.67096,2.38174,-11.5182,
-5.92834,-5.5188,-12.0562,-0.225902,0.0424094,-0.25949,-5.92834,-5.5188,-12.0562,
-9.14429,-29.1248,-7.66315,-0.225902,0.0424094,-0.25949,-9.14429,-29.1248,-7.66315,
-1.91345,-14.4768,-10.4983,-0.225902,0.0424094,-0.25949,-1.91345,-14.4768,-10.4983,
-0.51361,23.188,-11.1357,-0.225902,0.0424094,-0.25949,-0.51361,23.188,-11.1357,
-0.57907,34.0443,-15.6182,-0.225902,0.0424094,-0.25949,-0.57907,34.0443,-15.6182,
-0.62943,41.4262,-15.8061,-0.225902,0.0424094,-0.25949,-0.62943,41.4262,-15.8061,
-3.18237,45.4344,-13.0616,-0.225902,0.0424094,-0.25949,-3.18237,45.4344,-13.0616,
-4.34555,19.0842,-12.2094,-0.225902,0.0424094,-0.25949,-4.34555,19.0842,-12.2094,
5.74036,-68.0987,12.1188,-0.225902,0.0424094,-0.25949,5.74036,-68.0987,12.1188,
16.788,-18.7266,19.5907,-0.225902,0.0424094,-0.25949,16.788,-18.7266,19.5907,
8.54507,4.19952,14.2627,-0.225902,0.0424094,-0.25949,8.54507,4.19952,14.2627,
37.2166,-10.0859,-6.90153,-0.225902,0.0424094,-0.25949,37.2166,-10.0859,-6.90153,
41.391,44.2058,-4.49589,-0.225902,0.0424094,-0.25949,41.391,44.2058,-4.49589,
27.8478,49.3792,8.32613,-0.225902,0.0424094,-0.25949,27.8478,49.3792,8.32613,
15.8615,46.5573,12.3838,-0.225902,0.0424094,-0.25949,15.8615,46.5573,12.3838,
-2.38678,76.3467,1.81178,-0.225902,0.0424094,-0.25949,-2.38678,76.3467,1.81178,
17.8757,4.22974,-7.43164,-0.225902,0.0424094,-0.25949,17.8757,4.22974,-7.43164,
-9.82407,35.1018,-3.59,-0.225902,0.0424094,-0.25949,-9.82407,35.1018,-3.59,
-12.9309,29.7492,-8.38115,-0.225902,0.0424094,-0.25949,-12.9309,29.7492,-8.38115,
-3.03635,27.3019,-9.05889,-0.225902,0.0424094,-0.25949,-3.03635,27.3019,-9.05889,
8.65585,15.2069,-3.71414,-0.225902,0.0424094,-0.25949,8.65585,15.2069,-3.71414,
17.8303,7.73438,-8.69318,-0.225902,0.0424094,-0.25949,17.8303,7.73438,-8.69318,
19.3057,-1.67679,-10.3707,-0.225902,0.0424094,-0.25949,19.3057,-1.67679,-10.3707,
0.99701,-6.76254,-4.89516,-0.225902,0.0424094,-0.25949,0.99701,-6.76254,-4.89516,
-3.8974,4.00818,5.4454,-0.225902,0.0424094,-0.25949,-3.8974,4.00818,5.4454,
0.51865,17.216,4.95555,-0.225902,0.0424094,-0.25949,0.51865,17.216,4.95555,
4.78363,29.7139,0.38249,-0.225902,0.0424094,-0.25949,4.78363,29.7139,0.38249,
3.56003,37.0052,-4.02282,-0.225902,0.0424094,-0.25949,3.56003,37.0052,-4.02282,
1.18835,49.1656,-1.59369,-0.225902,0.0424094,-0.25949,1.18835,49.1656,-1.59369,
3.61542,47.4335,-7.61282,-0.225902,0.0424094,-0.25949,3.61542,47.4335,-7.61282,
17.7246,52.6058,-32.6066,-0.225902,0.0424094,-0.25949,17.7246,52.6058,-32.6066,
11.7979,65.1782,-36.5677,-0.225902,0.0424094,-0.25949,11.7979,65.1782,-36.5677,
-0.4834,73.5521,-23.6269,-0.225902,0.0424094,-0.25949,-0.4834,73.5521,-23.6269,
-5.33752,43.2541,-24.1436,-0.225902,0.0424094,-0.25949,-5.33752,43.2541,-24.1436,
-10.9067,37.2821,-24.1201,-0.225902,0.0424094,-0.25949,-10.9067,37.2821,-24.1201,
-15.7306,42.247,-29.0925,-0.225902,0.0424094,-0.25949,-15.7306,42.247,-29.0925,
-2.48749,28.4198,-12.5919,-0.225902,0.0424094,-0.25949,-2.48749,28.4198,-12.5919,
4.28009,35.1018,8.85758,-0.225902,0.0424094,-0.25949,4.28009,35.1018,8.85758,
13.943,20.5797,-11.4746,-0.225902,0.0424094,-0.25949,13.943,20.5797,-11.4746,
13.4345,-0.12891,-28.7657,-0.225902,0.0424094,-0.25949,13.4345,-0.12891,-28.7657,
27.7602,-18.8576,-46.6231,-0.225902,0.0424094,-0.25949,27.7602,-18.8576,-46.6231,
18.0519,1.4653,-49.5656,-0.225902,0.0424094,-0.25949,18.0519,1.4653,-49.5656,
-2.65366,18.1728,-14.6083,-0.225902,0.0424094,-0.25949,-2.65366,18.1728,-14.6083,
-10.5038,25.1417,-7.25382,-0.225902,0.0424094,-0.25949,-10.5038,25.1417,-7.25382,
-32.6949,9.56726,-20.198,-0.225902,0.0424094,-0.25949,-32.6949,9.56726,-20.198,
-69.2619,10.6952,-9.70643,-0.225902,0.0424094,-0.25949,-69.2619,10.6952,-9.70643,
-111.026,-68.5016,-4.56971,-0.225902,0.0424094,-0.25949,-111.026,-68.5016,-4.56971,
-43.6972,-77.7214,-6.76062,-0.225902,0.0424094,-0.25949,-43.6972,-77.7214,-6.76062,
-3.94775,5.10086,4.4657,-0.225902,0.0424094,-0.25949,-3.94775,5.10086,4.4657,
-8.02139,3.20755,3.51284,-0.225902,0.0424094,-0.25949,-8.02139,3.20755,3.51284,
-17.5584,-1.63651,3.73092,-0.225902,0.0424094,-0.25949,-17.5584,-1.63651,3.73092,
-25.6453,50.3892,8.14293,-0.225902,0.0424094,-0.25949,-25.6453,50.3892,8.14293,
-8.27316,14.1797,-1.36554,-0.225902,0.0424094,-0.25949,-8.27316,14.1797,-1.36554,
-1.88828,-0.86609,-0.5838,-0.225902,0.0424094,-0.25949,-1.88828,-0.86609,-0.5838,
-4.34052,-2.25082,0.50327,-0.225902,0.0424094,-0.25949,-4.34052,-2.25082,0.50327,
-5.39291,-2.78961,0.64083,-0.225902,0.0424094,-0.25949,-5.39291,-2.78961,0.64083,
-3.79669,-1.72714,0.40262,-0.225902,0.0424094,-0.25949,-3.79669,-1.72714,0.40262,
-2.76443,-0.85098,0.05368,-0.225902,0.0424094,-0.25949,-2.76443,-0.85098,0.05368,
-0.6395,0.15106,-0.28854,-0.225902,0.0424094,-0.25949,-0.6395,0.15106,-0.28854,
-0.10071,0.2417,-0.1946,-0.225902,0.0424094,-0.25949,-0.10071,0.2417,-0.1946,
-0.55389,0.06546,-0.3288,-0.225902,0.0424094,-0.25949,-0.55389,0.06546,-0.3288,
-0.37262,-0.05539,-0.36236,-0.225902,0.0424094,-0.25949,-0.37262,-0.05539,-0.36236,
-0.30212,0.18631,-0.3288,-0.225902,0.0424094,-0.25949,-0.30212,0.18631,-0.3288,
-0.06546,0.34744,-0.46972,-0.225902,0.0424094,-0.25949,-0.06546,0.34744,-0.46972,
-0.21652,0.05539,-0.33216,-0.225902,0.0424094,-0.25949,-0.21652,0.05539,-0.33216,
-0.3273,-0.03021,-0.28519,-0.225902,0.0424094,-0.25949,-0.3273,-0.03021,-0.28519,
-0.48843,0.01511,-0.17782,-0.225902,0.0424094,-0.25949,-0.48843,0.01511,-0.17782,
-0.41794,0.20142,-0.27177,-0.225902,0.0424094,-0.25949,-0.41794,0.20142,-0.27177,
-0.53375,0.25681,-0.37578,-0.225902,0.0424094,-0.25949,-0.53375,0.25681,-0.37578,
-0.44312,0.21652,-0.28854,-0.225902,0.0424094,-0.25949,-0.44312,0.21652,-0.28854,
-0.44312,-0.13596,-0.51334,-0.225902,0.0424094,-0.25949,-0.44312,-0.13596,-0.51334,
-0.66971,-0.11078,-0.19124,-0.225902,0.0424094,-0.25949,-0.66971,-0.11078,-0.19124,
-0.24673,0.03525,-0.18118,-0.225902,0.0424094,-0.25949,-0.24673,0.03525,-0.18118,
-0.34241,-0.05035,-0.22815,-0.225902,0.0424094,-0.25949,-0.34241,-0.05035,-0.22815,
-0.22659,0.22659,-0.3288,-0.225902,0.0424094,-0.25949,-0.22659,0.22659,-0.3288,
-0.46326,0.04532,-0.13085,-0.225902,0.0424094,-0.25949,-0.46326,0.04532,-0.13085,
-0.4129,-0.00504,-0.31538,-0.225902,0.0424094,-0.25949,-0.4129,-0.00504,-0.31538,
-0.70496,-0.07553,-0.06039,-0.225902,0.0424094,-0.25949,-0.70496,-0.07553,-0.06039,
-0.49347,-0.0705,-0.13756,-0.225902,0.0424094,-0.25949,-0.49347,-0.0705,-0.13756,
-0.54886,-0.27191,-0.02013,-0.225902,0.0424094,-0.25949,-0.54886,-0.27191,-0.02013,
-0.42297,-0.14099,0.01342,-0.225902,0.0424094,-0.25949,-0.42297,-0.14099,0.01342,
-0.67474,-0.21149,0.00671,-0.225902,0.0424094,-0.25949,-0.67474,-0.21149,0.00671,
-0.37766,0.04532,-0.36236,-0.225902,0.0424094,-0.25949,-0.37766,0.04532,-0.36236,
-0.37766,-0.18631,-0.48985,-0.225902,0.0424094,-0.25949,-0.37766,-0.18631,-0.48985,
-0.55389,-0.30212,-0.22144,-0.225902,0.0424094,-0.25949,-0.55389,-0.30212,-0.22144,
-0.58914,-0.27191,-0.21137,-0.225902,0.0424094,-0.25949,-0.58914,-0.27191,-0.21137,
-0.52872,-0.17624,0.26506,-0.225902,0.0424094,-0.25949,-0.52872,-0.17624,0.26506,
-0.32227,0.02518,0.1275,-0.225902,0.0424094,-0.25949,-0.32227,0.02518,0.1275,
-0.40787,0.26688,0.08052,-0.225902,0.0424094,-0.25949,-0.40787,0.26688,0.08052,
-0.27191,0.36255,-0.15434,-0.225902,0.0424094,-0.25949,-0.27191,0.36255,-0.15434,
-0.13596,0.11581,-0.29861,-0.225902,0.0424094,-0.25949,-0.13596,0.11581,-0.29861,
-0.11581,-0.12589,-0.16105,-0.225902,0.0424094,-0.25949,-0.11581,-0.12589,-0.16105,
0,-0.08057,-0.20131,-0.225902,0.0424094,-0.25949,0,-0.08057,-0.20131,
-0.10071,0.06546,-0.1275,-0.225902,0.0424094,-0.25949,-0.10071,0.06546,-0.1275,
-0.19135,0.10071,-0.40597,-0.225902,0.0424094,-0.25949,-0.19135,0.10071,-0.40597,
-0.55188,0.18933,-0.42409,-0.225902,0.0424094,-0.25949,-0.55188,0.18933,-0.42409,
-0.54382,-0.04028,-0.34558,-0.225902,0.0424094,-0.25949,-0.54382,-0.04028,-0.34558,
-0.58914,-0.14099,-0.3288,-0.225902,0.0424094,-0.25949,-0.58914,-0.14099,-0.3288,
-0.38773,0.04532,-0.25499,-0.225902,0.0424094,-0.25949,-0.38773,0.04532,-0.25499,
-0.45319,0.09064,-0.37913,-0.225902,0.0424094,-0.25949,-0.45319,0.09064,-0.37913,
-0.32227,-0.08459,-0.29525,-0.225902,0.0424094,-0.25949,-0.32227,-0.08459,-0.29525,
-0.4129,0.29709,-0.36907,-0.225902,0.0424094,-0.25949,-0.4129,0.29709,-0.36907,
-0.33234,0.05035,-0.24828,-0.225902,0.0424094,-0.25949,-0.33234,0.05035,-0.24828,
-0.36255,-0.06546,-0.28854,-0.225902,0.0424094,-0.25949,-0.36255,-0.06546,-0.28854,
-0.21149,-0.15106,-0.25835,-0.225902,0.0424094,-0.25949,-0.21149,-0.15106,-0.25835,
-0.35449,-0.20544,-0.35967,-0.225902,0.0424094,-0.25949,-0.35449,-0.20544,-0.35967,
-0.16113,0.03525,-0.3892,-0.225902,0.0424094,-0.25949,-0.16113,0.03525,-0.3892,
-0.36658,-0.03625,-0.35162,-0.225902,0.0424094,-0.25949,-0.36658,-0.03625,-0.35162,
-0.60425,0.02014,-0.28183,-0.225902,0.0424094,-0.25949,-0.60425,0.02014,-0.28183,
-0.1712,-0.18127,-0.12079,-0.225902,0.0424094,-0.25949,-0.1712,-0.18127,-0.12079,
-0.3978,-0.07553,-0.17782,-0.225902,0.0424094,-0.25949,-0.3978,-0.07553,-0.17782,
-0.62943,-0.03021,-0.11743,-0.225902,0.0424094,-0.25949,-0.62943,-0.03021,-0.11743,
-0.38773,0.09567,-0.01007,-0.225902,0.0424094,-0.25949,-0.38773,0.09567,-0.01007,
-0.0705,-0.04028,-0.10065,-0.225902,0.0424094,-0.25949,-0.0705,-0.04028,-0.10065,
-0.23666,0.02518,-0.28183,-0.225902,0.0424094,-0.25949,-0.23666,0.02518,-0.28183,
-0.20142,0.18631,-0.34558,-0.225902,0.0424094,-0.25949,-0.20142,0.18631,-0.34558,
-0.32227,0.01511,-0.36236,-0.225902,0.0424094,-0.25949,-0.32227,0.01511,-0.36236,
-0.30212,0.20544,-0.33283,-0.225902,0.0424094,-0.25949,-0.30212,0.20544,-0.33283,
-0.49347,0.03525,-0.18789,-0.225902,0.0424094,-0.25949,-0.49347,0.03525,-0.18789,
-0.64957,0.02014,-0.27848,-0.225902,0.0424094,-0.25949,-0.64957,0.02014,-0.27848,
-0.37766,0.0856,-0.2919,-0.225902,0.0424094,-0.25949,-0.37766,0.0856,-0.2919,
-0.45923,0.10474,-0.18789,-0.225902,0.0424094,-0.25949,-0.45923,0.10474,-0.18789,
-0.35248,0.01511,-0.27848,-0.225902,0.0424094,-0.25949,-0.35248,0.01511,-0.27848,
-0.36255,-0.09265,-0.14494,-0.225902,0.0424094,-0.25949,-0.36255,-0.09265,-0.14494,
-0.21149,-0.02518,-0.37242,-0.225902,0.0424094,-0.25949,-0.21149,-0.02518,-0.37242,
-0.19638,0.08057,-0.2919,-0.225902,0.0424094,-0.25949,-0.19638,0.08057,-0.2919,
-0.43304,0.1712,-0.4261,-0.225902,0.0424094,-0.25949,-0.43304,0.1712,-0.4261,
-0.44312,0.13092,-0.37578,-0.225902,0.0424094,-0.25949,-0.44312,0.13092,-0.37578,
-0.61935,-0.09567,-0.3288,-0.225902,0.0424094,-0.25949,-0.61935,-0.09567,-0.3288,
-0.43304,0.11581,-0.42275,-0.225902,0.0424094,-0.25949,-0.43304,0.11581,-0.42275,
-0.28702,0.06546,-0.52005,-0.225902,0.0424094,-0.25949,-0.28702,0.06546,-0.52005,
-0.18127,0.24673,-0.359,-0.225902,0.0424094,-0.25949,-0.18127,0.24673,-0.359,
-0.09567,0.22659,-0.63748,-0.225902,0.0424094,-0.25949,-0.09567,0.22659,-0.63748,
-0.33737,0.11581,-0.56031,-0.225902,0.0424094,-0.25949,-0.33737,0.11581,-0.56031,
-0.19135,0.0856,-0.42275,-0.225902,0.0424094,-0.25949,-0.19135,0.0856,-0.42275,
-0.53375,0.04028,0.17447,-0.225902,0.0424094,-0.25949,-0.53375,0.04028,0.17447,
-0.61432,-0.06546,0.3288,-0.225902,0.0424094,-0.25949,-0.61432,-0.06546,0.3288,
-0.90637,-0.45319,1.2716,-0.225902,0.0424094,-0.25949,-0.90637,-0.45319,1.2716,
-0.76035,-0.35248,2.91562,-0.225902,0.0424094,-0.25949,-0.76035,-0.35248,2.91562,
-0.41089,-0.22961,3.93223,-0.225902,0.0424094,-0.25949,-0.41089,-0.22961,3.93223,
-0.1561,-0.17624,4.68378,-0.225902,0.0424094,-0.25949,-0.1561,-0.17624,4.68378,
-0.31219,-0.14603,4.204,-0.225902,0.0424094,-0.25949,-0.31219,-0.14603,4.204,
-0.52368,0.14099,2.62708,-0.225902,0.0424094,-0.25949,-0.52368,0.14099,2.62708,
-0.37262,-0.20142,1.02667,-0.225902,0.0424094,-0.25949,-0.37262,-0.20142,1.02667,
-0.3978,-0.02518,0.80523,-0.225902,0.0424094,-0.25949,-0.3978,-0.02518,0.80523,
-0.4129,0.17624,1.08036,-0.225902,0.0424094,-0.25949,-0.4129,0.17624,1.08036,
-0.18127,0.22659,2.68076,-0.225902,0.0424094,-0.25949,-0.18127,0.22659,2.68076,
-0.01511,0.06042,3.62356,-0.225902,0.0424094,-0.25949,-0.01511,0.06042,3.62356,
-0.26184,-0.10574,3.82486,-0.225902,0.0424094,-0.25949,-0.26184,-0.10574,3.82486,
0.02518,0.28702,4.14696,-0.225902,0.0424094,-0.25949,0.02518,0.28702,4.14696,
-0.17624,0.21652,3.2914,-0.225902,0.0424094,-0.25949,-0.17624,0.21652,3.2914,
-0.36758,0.05539,2.65392,-0.225902,0.0424094,-0.25949,-0.36758,0.05539,2.65392,
-0.19638,0.11581,3.32159,-0.225902,0.0424094,-0.25949,-0.19638,0.11581,3.32159,
0.26688,0.27191,3.99598,-0.225902,0.0424094,-0.25949,0.26688,0.27191,3.99598,
0.06546,0.25681,3.74434,-0.225902,0.0424094,-0.25949,0.06546,0.25681,3.74434,
-0.10574,0.31723,3.52626,-0.225902,0.0424094,-0.25949,-0.10574,0.31723,3.52626,
-0.14099,0.50757,2.7888,-0.225902,0.0424094,-0.25949,-0.14099,0.50757,2.7888,
-0.25177,0.37766,1.67086,-0.225902,0.0424094,-0.25949,-0.25177,0.37766,1.67086,
-0.19638,0.1561,2.15736,-0.225902,0.0424094,-0.25949,-0.19638,0.1561,2.15736,
-0.15106,0.42297,2.53984,-0.225902,0.0424094,-0.25949,-0.15106,0.42297,2.53984,
-0.1561,0.34744,1.52995,-0.225902,0.0424094,-0.25949,-0.1561,0.34744,1.52995,
-0.18127,0,1.32528,-0.225902,0.0424094,-0.25949,-0.18127,0,1.32528,
0.03525,0.26688,2.42577,-0.225902,0.0424094,-0.25949,0.03525,0.26688,2.42577,
-0.23666,0.51865,2.39893,-0.225902,0.0424094,-0.25949,-0.23666,0.51865,2.39893,
-0.18631,0.37262,2.26137,-0.225902,0.0424094,-0.25949,-0.18631,0.37262,2.26137,
0.02518,0.55389,3.57994,-0.225902,0.0424094,-0.25949,0.02518,0.55389,3.57994,
0.05539,0.59921,3.95907,-0.225902,0.0424094,-0.25949,0.05539,0.59921,3.95907,
-0.19135,0.1712,2.86194,-0.225902,0.0424094,-0.25949,-0.19135,0.1712,2.86194,
-0.46829,-0.0856,1.7279,-0.225902,0.0424094,-0.25949,-0.46829,-0.0856,1.7279,
-0.52872,-0.34241,1.74132,-0.225902,0.0424094,-0.25949,-0.52872,-0.34241,1.74132,
-0.57907,-0.16617,1.60711,-0.225902,0.0424094,-0.25949,-0.57907,-0.16617,1.60711,
-0.42801,0.09567,0.9126,-0.225902,0.0424094,-0.25949,-0.42801,0.09567,0.9126,
-0.29205,0.05035,0.22479,-0.225902,0.0424094,-0.25949,-0.29205,0.05035,0.22479,
-0.33234,0.09064,-0.10736,-0.225902,0.0424094,-0.25949,-0.33234,0.09064,-0.10736,
-0.26184,0.0705,-0.18118,-0.225902,0.0424094,-0.25949,-0.26184,0.0705,-0.18118,
-0.26184,-0.13596,-0.11743,-0.225902,0.0424094,-0.25949,-0.26184,-0.13596,-0.11743,
-0.58813,0,0.56903,-0.225902,0.0424094,-0.25949,-0.58813,0,0.56903,
-0.7402,-0.23666,0.95957,-0.225902,0.0424094,-0.25949,-0.7402,-0.23666,0.95957,
-0.40283,0,-0.03355,-0.225902,0.0424094,-0.25949,-0.40283,0,-0.03355,
-0.2417,0.13596,-0.20466,-0.225902,0.0424094,-0.25949,-0.2417,0.13596,-0.20466,
-0.47333,0.04028,-0.16105,-0.225902,0.0424094,-0.25949,-0.47333,0.04028,-0.16105,
-0.36658,-0.07654,-0.2362,-0.225902,0.0424094,-0.25949,-0.36658,-0.07654,-0.2362,
-0.0856,0.14603,-0.359,-0.225902,0.0424094,-0.25949,-0.0856,0.14603,-0.359,
-0.13092,0.30716,-0.36907,-0.225902,0.0424094,-0.25949,-0.13092,0.30716,-0.36907,
-0.25681,0.35248,-0.30196,-0.225902,0.0424094,-0.25949,-0.25681,0.35248,-0.30196,
-0.12085,0.10742,-0.40262,-0.225902,0.0424094,-0.25949,-0.12085,0.10742,-0.40262,
-0.20142,-0.01007,-0.30532,-0.225902,0.0424094,-0.25949,-0.20142,-0.01007,-0.30532,
-0.27191,0.05539,-0.36236,-0.225902,0.0424094,-0.25949,-0.27191,0.05539,-0.36236,
-0.34241,0.09064,-0.25499,-0.225902,0.0424094,-0.25949,-0.34241,0.09064,-0.25499,
-0.27695,-0.01511,-0.27848,-0.225902,0.0424094,-0.25949,-0.27695,-0.01511,-0.27848,
-0.4129,0.01511,-0.35565,-0.225902,0.0424094,-0.25949,-0.4129,0.01511,-0.35565,
-0.34744,0.19638,-0.26506,-0.225902,0.0424094,-0.25949,-0.34744,0.19638,-0.26506,
-0.1712,0.19638,-0.23822,-0.225902,0.0424094,-0.25949,-0.1712,0.19638,-0.23822,
-0.16617,0.22156,-0.24493,-0.225902,0.0424094,-0.25949,-0.16617,0.22156,-0.24493,
-0.28702,0.05539,-0.30532,-0.225902,0.0424094,-0.25949,-0.28702,0.05539,-0.30532,
-0.27795,0.09668,-0.39725,-0.225902,0.0424094,-0.25949,-0.27795,0.09668,-0.39725,
-0.17624,0.1561,-0.34893,-0.225902,0.0424094,-0.25949,-0.17624,0.1561,-0.34893,
-0.12589,0.0705,-0.03691,-0.225902,0.0424094,-0.25949,-0.12589,0.0705,-0.03691,
-0.10574,0.22659,0.20131,-0.225902,0.0424094,-0.25949,-0.10574,0.22659,0.20131,
0.04028,0.3978,4.77773,-0.225902,0.0424094,-0.25949,0.04028,0.3978,4.77773,
0.37061,0.74927,9.90975,-0.225902,0.0424094,-0.25949,0.37061,0.74927,9.90975,
0.51865,0.77545,10.3473,-0.225902,0.0424094,-0.25949,0.51865,0.77545,10.3473,
0.53375,0.06042,9.40111,-0.225902,0.0424094,-0.25949,0.53375,0.06042,9.40111,
0.46326,-0.03021,16.2859,-0.225902,0.0424094,-0.25949,0.46326,-0.03021,16.2859,
0.46829,-0.45319,22.9224,-0.225902,0.0424094,-0.25949,0.46829,-0.45319,22.9224,
0.15106,-1.03729,20.5872,-0.225902,0.0424094,-0.25949,0.15106,-1.03729,20.5872,
-0.02518,-0.52368,13.642,-0.225902,0.0424094,-0.25949,-0.02518,-0.52368,13.642,
-0.1712,-0.26184,8.27043,-0.225902,0.0424094,-0.25949,-0.1712,-0.26184,8.27043,
-0.31219,-0.44312,3.93558,-0.225902,0.0424094,-0.25949,-0.31219,-0.44312,3.93558,
-0.22659,-0.30212,1.436,-0.225902,0.0424094,-0.25949,-0.22659,-0.30212,1.436,
